image_path,pseudo_label,confidence
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_3481_JPG.rf.05b96af163cec2ff7ce7894f584a9684_844_2652_1452_3598.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-432-_jpg.rf.a197bbab88714a6ee9bc3027c513abcf_0_2112_564_3120.jpg,10,0.99462890625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___rust_leaf\Mais_Rouille_-4-_jpg.rf.0b956d5c71bdcdb518c7cab9d73d6841_0_10_2162_3120.jpg,8,0.99609375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_084230_437_jpg.rf.28d3052ca5c851a1b7f5de06becdef5f_1712_877_2347_1321.jpg,10,0.9560546875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-74-_jpg.rf.eea47ffe2dba575c8474c319e223ecfc_2024_729_3109_3112.jpg,10,0.9990234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-110-_jpg.rf.9c28a8d3f2145d7d92be64e7c7bd72a0_0_25_2384_2422.jpg,4,0.98681640625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___leaf_yellow_virus\IMG_20221220_111423_jpg.rf.15f86c85b63f099259e6d46ab0d97904_518_1212_3354_2258.jpg,4,0.99951171875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-230-_jpg.rf.568e1ff7746cccbfc746885ce02900fb_2034_1452_3120_2843.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-81-_jpg.rf.28a5633d35fd0ca08f0ff31d2fc53edc_0_0_2044_2852.jpg,4,0.9990234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_085707_195_jpg.rf.ab7fc9c716ec1228d8c23f2d3062cf09_1252_11_1647_621.jpg,4,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_081154_051_jpg.rf.33c305b939a748314754e91fa8be48cf_722_416_1339_1537.jpg,4,0.9970703125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_161910_591_jpg.rf.6d1726c6179a1d32f2404d9dec1b1084_0_41_847_1377.jpg,4,0.99658203125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___rust_leaf\Rouille_de_mais-8-_jpg.rf.1a7051a0a70770d7aede66ed7e82f484_4_0_3120_3120.jpg,8,0.99462890625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-209-_jpg.rf.ef5de1ad91066963e7a3161e3fcc86d9_1607_2516_2327_3058.jpg,10,0.98974609375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-121-_jpg.rf.e3fe78ded88fc9da9fbb8a144c675de7_3042_435_3120_1230.jpg,4,0.98291015625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-312-_jpg.rf.6ad889ff46392cc34696416cafb2b937_1851_376_2637_2301.jpg,10,0.99072265625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___rust_leaf\Rouille_de_mais-8-_jpg.rf.1a7051a0a70770d7aede66ed7e82f484_4_0_3120_3120.jpg,8,0.99462890625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-422-_jpg.rf.be70663a8732e717ca25943d2b909878_1584_1162_2126_2314.jpg,10,0.98193359375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_081021_027_jpg.rf.894caed495eca5e496b130c0a6a8fa24_1812_581_2479_1411.jpg,4,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_brulures_feuilles-137-_jpg.rf.b6613e4d817cef90a62e25400510563d_11_330_4160_2330.jpg,11,0.95556640625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216160053_jpg.rf.35fd92788b63ef1fcc5db53290a8c780_757_921_3093_3120.jpg,8,0.96875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_080842_553_jpg.rf.36b09287d56f5b208fb486c884e677f2_382_241_1047_673.jpg,10,0.99072265625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-57-_jpg.rf.a0d551b9122825e3b5e3b2b4554b1be1_284_32_3120_2915.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___healthy\Mais_Sains-7-_jpg.rf.e120a60908cb137244e436ef6804cd56_344_642_2434_4608.jpg,10,0.998046875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216160442_jpg.rf.828d70c003d0982fad62dc16f5adf839_1148_12_2146_2657.jpg,11,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-262-_jpg.rf.25cbaf0dfea2f135195707ead51006ea_1654_1622_3037_2090.jpg,10,0.9970703125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-370-_jpg.rf.8f99757a8ed5718ee9f34a9830669642_554_22_2709_2346.jpg,8,0.9970703125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216154140_jpg.rf.8ed1d5b207e0c4c955de0c2bdc30458e_0_0_2614_4147.jpg,8,0.99365234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_3435_JPG.rf.94443689227f6b9d734ab5ca52437bb7_214_2182_692_2910.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216161245_jpg.rf.278219e0f875010b843ea17bb7c93e5d_1092_0_3120_3082.jpg,8,0.99755859375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_081143_496_jpg.rf.1cadbc61b47e07080346a3865c9ce047_452_271_1347_1629.jpg,4,0.99951171875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___rust_leaf\Rouille_de_mais-18-_jpg.rf.05a298ea3cdb64b211e7d5d29a8a52a4_0_12_3120_3120.jpg,8,0.98876953125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-59-_jpg.rf.8f8ac787fbf298166c6f83fa29c2b7e5_1254_25_2685_1422.jpg,4,0.99462890625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_3479_JPG.rf.5cb1a8cc91b6a6cc4fefab4d5661a044_1394_3272_2915_4032.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-78-_jpg.rf.6c5a94029d93d1c67c401bafbd250708_86_0_1844_1392.jpg,4,0.9697265625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216154519_jpg.rf.0fbd7d2016d7257527d15f68d1485665_125_0_1844_4160.jpg,4,0.99365234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-63-_jpg.rf.58ffd0d271461836787e0240f6c16475_1634_1250_3120_3002.jpg,10,0.95556640625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-461-_jpg.rf.dd70d0c08be9e297ce5e0ea6b45b2829_0_584_567_1021.jpg,8,0.99609375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___healthy\Mais_Brulure_-198-_jpg.rf.93c986946eeac72fe812ab8fe95b460d_1263_1706_2382_2081.jpg,10,0.98681640625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-13-_jpg.rf.977fa93ef10c3d076163b85def28eb34_4_40_1202_1770.jpg,4,0.998046875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-268-_jpg.rf.9b44cac2a0a20f6b622157b63d9ac127_27_2151_2052_3120.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-138-_jpg.rf.09a71015b149c73c0dcc5f33f7071e28_1427_340_3111_1070.jpg,28,0.97314453125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216173826_jpg.rf.fa15941e4e1bd2be710075ee079219bb_1424_0_2382_2659.jpg,11,0.96240234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_brulures_feuilles-71-_jpg.rf.a25cbf33e1be965e69236d5b96fd2c9e_0_0_2854_4607.jpg,10,0.9990234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-38-_jpg.rf.f69d3d3a3be87d674f00beb232cb1f4b_344_502_3120_3120.jpg,8,0.99951171875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_brulures_feuilles-144-_jpg.rf.29217b6f2750558f59a0f992ddeceba4_34_2_2340_4160.jpg,11,0.9990234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-427-_jpg.rf.19c3b77543662b00b07484e27b3a1ae8_0_0_2464_3120.jpg,10,0.97412109375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_brulures_feuilles-151-_jpg.rf.0fe2c22a0fd8a333dc6f142984b215d2_0_12_2084_4160.jpg,11,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216154924_jpg.rf.0d7c43e002674a19f611c7bac4d809bb_0_0_4160_2692.jpg,8,0.99853515625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-37-_jpg.rf.4f22ed8a1c2fc3a656431ae5aa848beb_314_2_2054_3120.jpg,4,0.97412109375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216173430_jpg.rf.f6a15eeca51ceb4f9e9c11069c1c1c5e_0_812_3120_2411.jpg,4,0.98681640625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-341-_jpg.rf.c1f3c18c391c69a1762ce01d5fde7b15_1278_41_2204_1102.jpg,10,0.98828125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-427-_jpg.rf.19c3b77543662b00b07484e27b3a1ae8_0_0_2464_3120.jpg,10,0.97412109375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-27-_jpg.rf.54769018cb47c5b098a4dd90e2673475_175_2561_1192_2870.jpg,4,0.9873046875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-255-_jpg.rf.fc0744a0143c9dee821ba9300b5011c5_1604_1592_3120_1978.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216161400_jpg.rf.ccaeb12b7a46d81f3c9ca7449cc3bff6_44_0_1934_3019.jpg,8,0.97705078125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_081342_773_jpg.rf.32e0521b419c77a51c910c9655333eaa_0_356_427_681.jpg,4,0.99365234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-120-_jpg.rf.c5958e58264313b50ce8e8ad1f7a2008_1897_1335_2406_2755.jpg,9,0.9765625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_brulures_feuilles-47-_jpg.rf.f4cc44fca5d7985dae51517dffec8537_954_0_2520_4608.jpg,11,0.953125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___healthy\Mais_Brulure_-132-_jpg.rf.1ba05b6a74dd7e41cbb99a929d0a6c82_982_910_2451_1400.jpg,10,0.9794921875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___healthy\Mais_Mildiou-10-_jpg.rf.2a74ae05dfc223a04a3a538c4796f532_754_0_3456_4608.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-464-_jpg.rf.75863d28bd4c3bd85281cb6145f06aa2_993_0_3120_3106.jpg,11,0.98681640625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-78-_jpg.rf.bfa85a9654fba0a116b2035d0f948288_1624_942_3101_2354.jpg,8,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___leaf_mosaic_virus\Tomate_Mosaique-27-_jpg.rf.01da5f5dbf8728323ca4d03b64770701_1294_0_3120_2202.jpg,8,0.9833984375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-432-_jpg.rf.a197bbab88714a6ee9bc3027c513abcf_2271_96_3120_679.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216161317_jpg.rf.6e1a7692b9234a15b10deb17d2567ea0_0_1002_3120_2715.jpg,4,0.9970703125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___Gray_leaf_spot\Mais_Cercosporiose_-8-_jpg.rf.28647aaafe109a2e48a08bd462032999_982_690_2354_4608.jpg,8,0.99560546875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-97-_jpg.rf.30c7f9ab9ddfc6e7e04b547c49954787_0_185_2804_2572.jpg,4,0.9990234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-510-_jpg.rf.7ccc1ef094ae1453af766beb1f14b7b9_1264_1472_3120_2867.jpg,8,0.99462890625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-80-_jpg.rf.5fce6d2ccc284da10741190fa3db1d89_964_25_2581_3072.jpg,4,0.958984375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___Gray_leaf_spot\Mais_Cercosporiose_-20-_jpg.rf.cf75d101809262b9292df7b0da826587_864_350_2362_4590.jpg,8,0.9677734375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___leaf_yellow_virus\IMG_20221220_111351_jpg.rf.3fe3921c3df9653fdb56aa40f9889b75_1304_1098_3765_2312.jpg,4,0.99169921875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216154255_jpg.rf.fa22736c850905223a52e4303ceca288_264_0_2574_4160.jpg,8,0.998046875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___rust_leaf\Rouille_de_mais-13-_jpg.rf.93759f740e0590663cea862570bcb68d_24_0_2693_3120.jpg,8,0.998046875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_085339_692_jpg.rf.f5a285ce5fc6822c1c333e369fcfa8ea_2_81_675_1081.jpg,10,0.9716796875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-279-_jpg.rf.c593a81e24e0abc1dfdc1bd2ba548178_1244_1112_3120_2034.jpg,10,0.99951171875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_081044_718_jpg.rf.b68515db33ac4ea9d80a7b723f25a58c_2057_881_2547_1637.jpg,4,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-79-_jpg.rf.f477493420c550d878fbd19653a624e7_1224_9_2909_3092.jpg,4,0.962890625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_brulures_feuilles-25-_jpg.rf.a47797cb64ba1c54ceacabc5a2c0be2d_74_872_2288_4608.jpg,10,0.9658203125
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___healthy\Mais_Brulure_-239-_jpg.rf.22c4d493c501ef9fb2fc544e7776ed84_1038_2182_1794_3120.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216161338_jpg.rf.9543839f877b20ce0a438c913371d7a7_1283_828_2534_3120.jpg,8,0.9990234375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216161324_jpg.rf.7f1df10f25f6ae9c5d41835c3f58d3f8_1704_862_3120_2987.jpg,8,0.99951171875
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Brulure_-171-_jpg.rf.62474a2d122a82a0ba8d41bcbc840256_764_346_3120_2058.jpg,14,0.984375
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Tomato___healthy\IMG_20221118_081342_773_jpg.rf.32e0521b419c77a51c910c9655333eaa_555_157_1432_776.jpg,4,0.9931640625
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\Mais_Mildiou_-153-_jpg.rf.b040ae32ac4867668cacec1cf991c14f_2144_0_3037_2512.jpg,10,1.0
d:\Programming\Seminar_Project\PLANT_LEAF_DISEASE_DETECTION\data\FieldPlant_reformatted\Corn___leaf_blight\IMG20221216154846_jpg.rf.e22a0e04ed723e80b727ccdaa362724e_14_1108_4160_2982.jpg,28,0.95947265625
